"","file","word","n","f","tf_idf"
"10914","27","change",2,22,26.2454254634929
"10915","27","cloud",2,30,28.3965195788544
"10916","27","concerns",2,4,14.4220647661728
"10917","27","confidential",2,51,32.0767168097886
"10918","27","configuration",2,1,4.8073549220576
"10919","27","contain",2,51,32.0767168097886
"10920","27","critical",2,18,24.8536644023524
"10921","27","ecosystem",2,13,22.5966820148406
"10922","27","event",2,12,22.0415420452914
"10923","27","gdpr",2,4,14.4220647661728
"10924","27","governed",2,6,17.2341871232338
"10925","27","including",2,51,32.0767168097886
"10926","27","ingestion",2,7,18.3033064245739
"10927","27","intended",2,51,32.0767168097886
"10928","27","leverage",2,23,26.5537227567408
"10929","27","logs",2,4,14.4220647661728
"10930","27","loss",2,1,4.8073549220576
"10931","27","lowans",2,1,4.8073549220576
"10932","27","monitoring",2,9,20.0463094802948
"10933","27","network",2,7,18.3033064245739
"10934","27","options",2,15,23.5891646567968
"10935","27","organizations",2,30,28.3965195788544
"10936","27","people",2,24,26.848896967349
"10937","27","policies",2,12,22.0415420452914
"10938","27","policy",2,10,20.7770422997358
"10939","27","presentation",2,51,32.0767168097886
"10940","27","privileged",2,1,4.8073549220576
"10941","27","proprietary",2,51,32.0767168097886
"10942","27","resilience",2,1,4.8073549220576
"10943","27","responsibility",2,7,18.3033064245739
"10944","27","safe",2,3,12.4268322011762
"10945","27","services",2,28,27.9180162686891
"10946","27","simplified",2,3,12.4268322011762
"10947","27","strategy",2,39,30.2161592939592
"10948","27","summit",2,51,32.0767168097886
"10949","27","supported",2,9,20.0463094802948
"10950","27","supporting",2,51,32.0767168097886
"10951","27","systems",2,32,28.8441295323456
"10952","27","tokenization",2,1,4.8073549220576
"10953","27","tools",2,23,26.5537227567408
"10954","27","traffic",2,8,19.2294196882304
"10955","27","use",2,51,32.0767168097886
"10956","27","used",2,17,24.45723953067
"10957","27","view",2,11,21.4380705414353
"10958","27","without",2,51,32.0767168097886
"10959","27","10",1,50,38.5832309451311
"10960","27","11",1,47,38.064823829854
"10961","27","12",1,47,38.064823829854
"10962","27","13",1,47,38.064823829854
"10963","27","14",1,44,37.5122120041878
"10964","27","15",1,51,38.7491421517601
"10965","27","16",1,44,37.5122120041878
"10966","27","17",1,44,37.5122120041878
"10967","27","18",1,44,37.5122120041878
"10968","27","19",1,39,36.5015615128215
"10969","27","20",1,42,37.1224560485288
"10970","27","2017",1,41,36.920560926256
"10971","27","20m",1,1,5.8073549220576
"10972","27","21",1,34,35.3520572939779
"10973","27","24",1,34,35.3520572939779
"10974","27","25",1,29,34.019374765374
"10975","27","30",1,35,35.5949218971394
"10976","27","5",1,50,38.5832309451311
"10977","27","6",1,51,38.7491421517601
"10978","27","7",1,51,38.7491421517601
"10979","27","8",1,51,38.7491421517601
"10980","27","80",1,18,30.0235894037947
"10981","27","9",1,48,38.2412143901278
"10982","27","accordance",1,1,5.8073549220576
"10983","27","accounting",1,2,11.6147098441152
"10984","27","accounts",1,3,15.0117947018973
"10985","27","active",1,4,17.4220647661728
"10986","27","activity",1,3,15.0117947018973
"10987","27","actors",1,2,11.6147098441152
"10988","27","additional",1,12,26.6265045460125
"10989","27","admin",1,1,5.8073549220576
"10990","27","administration",1,3,15.0117947018973
"10991","27","administrative",1,3,15.0117947018973
"10992","27","adrian",1,5,19.2916154725656
"10993","27","advanced",1,15,28.4960552524053
"10994","27","agreed",1,6,20.8191496239549
"10995","27","align",1,15,28.4960552524053
"10996","27","allowed",1,8,23.2294196882304
"10997","27","analysis",1,31,34.5781312500224
"10998","27","analysts",1,14,27.9180162686891
"10999","27","annual",1,7,22.1106613466315
"11000","27","anonymization",1,1,5.8073549220576
"11001","27","application",1,24,32.4338594680701
"11002","27","apps",1,13,27.2971217329817
"11003","27","architectural",1,7,22.1106613466315
"11004","27","assessment",1,5,19.2916154725656
"11005","27","assumptions",1,11,25.8975021600726
"11006","27","attack",1,2,11.6147098441152
"11007","27","attackers",1,1,5.8073549220576
"11008","27","audience",1,51,38.7491421517601
"11009","27","auditand",1,1,5.8073549220576
"11010","27","auth",1,1,5.8073549220576
"11011","27","authorization",1,1,5.8073549220576
"11012","27","availability",1,9,24.2162344817371
"11013","27","balance",1,14,27.9180162686891
"11014","27","beyer",1,14,27.9180162686891
"11015","27","beyond",1,16,29.036774610288
"11016","27","bigger",1,1,5.8073549220576
"11017","27","block",1,6,20.8191496239549
"11018","27","brazil",1,51,38.7491421517601
"11019","27","breach",1,2,11.6147098441152
"11020","27","bring",1,4,17.4220647661728
"11021","27","building",1,17,29.5447023719203
"11022","27","capabilities",1,31,34.5781312500224
"11023","27","capturing",1,1,5.8073549220576
"11024","27","casb",1,1,5.8073549220576
"11025","27","caused",1,1,5.8073549220576
"11026","27","central",1,9,24.2162344817371
"11027","27","certain",1,4,17.4220647661728
"11028","27","challenges",1,17,29.5447023719203
"11029","27","claudio",1,2,11.6147098441152
"11030","27","clever",1,1,5.8073549220576
"11031","27","client",1,3,15.0117947018973
"11032","27","clients",1,7,22.1106613466315
"11033","27","cloudbased",1,6,20.8191496239549
"11034","27","collected",1,4,17.4220647661728
"11035","27","collection",1,8,23.2294196882304
"11036","27","commercially",1,1,5.8073549220576
"11037","27","common",1,20,30.9063253166808
"11038","27","complex",1,19,30.4765776757981
"11039","27","complexity",1,14,27.9180162686891
"11040","27","compliance",1,14,27.9180162686891
"11041","27","component",1,6,20.8191496239549
"11042","27","components",1,14,27.9180162686891
"11043","27","confidentiality",1,4,17.4220647661728
"11044","27","configurations",1,1,5.8073549220576
"11045","27","consistent",1,13,27.2971217329817
"11046","27","contact",1,46,37.8846396348554
"11047","27","controlling",1,1,5.8073549220576
"11048","27","copied",1,51,38.7491421517601
"11049","27","copy",1,3,15.0117947018973
"11050","27","cost",1,22,31.7048570821302
"11051","27","create",1,27,33.4206742615768
"11052","27","created",1,5,19.2916154725656
"11053","27","credit",1,6,20.8191496239549
"11054","27","critically",1,1,5.8073549220576
"11055","27","crypto",1,1,5.8073549220576
"11056","27","currency",1,3,15.0117947018973
"11057","27","cycle",1,28,33.7253711907467
"11058","27","datacentric",1,1,5.8073549220576
"11059","27","datasets",1,10,25.0989703946232
"11060","27","dcap",1,1,5.8073549220576
"11061","27","decentralizedfederated",1,1,5.8073549220576
"11062","27","define",1,7,22.1106613466315
"11063","27","defining",1,7,22.1106613466315
"11064","27","definitions",1,9,24.2162344817371
"11065","27","deployment",1,20,30.9063253166808
"11066","27","deployments",1,10,25.0989703946232
"11067","27","different",1,28,33.7253711907467
"11068","27","digital",1,33,35.1019419399124
"11069","27","directory",1,1,5.8073549220576
"11070","27","disloyal",1,1,5.8073549220576
"11071","27","displayed",1,51,38.7491421517601
"11072","27","disregarding",1,1,5.8073549220576
"11073","27","distributed",1,51,38.7491421517601
"11074","27","distribution",1,14,27.9180162686891
"11075","27","distributions",1,11,25.8975021600726
"11076","27","distrusting",1,1,5.8073549220576
"11077","27","dlp",1,1,5.8073549220576
"11078","27","dont",1,28,33.7253711907467
"11079","27","duty",1,1,5.8073549220576
"11080","27","effect",1,1,5.8073549220576
"11081","27","emerging",1,14,27.9180162686891
"11082","27","employees",1,10,25.0989703946232
"11083","27","enduser",1,4,17.4220647661728
"11084","27","enterprises",1,10,25.0989703946232
"11085","27","environments",1,8,23.2294196882304
"11086","27","eu",1,1,5.8073549220576
"11087","27","european",1,2,11.6147098441152
"11088","27","even",1,13,27.2971217329817
"11089","27","everyone",1,4,17.4220647661728
"11090","27","everyone’s",1,1,5.8073549220576
"11091","27","exact",1,1,5.8073549220576
"11092","27","expanding",1,9,24.2162344817371
"11093","27","expected",1,7,22.1106613466315
"11094","27","expertise",1,5,19.2916154725656
"11095","27","explore",1,12,26.6265045460125
"11096","27","express",1,51,38.7491421517601
"11097","27","external",1,24,32.4338594680701
"11098","27","fail",1,6,20.8191496239549
"11099","27","fewer",1,4,17.4220647661728
"11100","27","files",1,12,26.6265045460125
"11101","27","fines",1,2,11.6147098441152
"11102","27","first",1,11,25.8975021600726
"11103","27","flows",1,3,15.0117947018973
"11104","27","format",1,10,25.0989703946232
"11105","27","formats",1,6,20.8191496239549
"11106","27","fritsch",1,1,5.8073549220576
"11107","27","g00276838",1,1,5.8073549220576
"11108","27","g00298197",1,1,5.8073549220576
"11109","27","g00313004",1,1,5.8073549220576
"11110","27","g00314204",1,1,5.8073549220576
"11111","27","general",1,10,25.0989703946232
"11112","27","generated",1,2,11.6147098441152
"11113","27","gets",1,4,17.4220647661728
"11114","27","global",1,13,27.2971217329817
"11115","27","globally",1,3,15.0117947018973
"11116","27","good",1,19,30.4765776757981
"11117","27","guide",1,17,29.5447023719203
"11118","27","help",1,9,24.2162344817371
"11119","27","helping",1,1,5.8073549220576
"11120","27","heudecker",1,12,26.6265045460125
"11121","27","hiart",1,1,5.8073549220576
"11122","27","highly",1,6,20.8191496239549
"11123","27","history",1,6,20.8191496239549
"11124","27","httpswwwgartnercomitglossarydatalake",1,1,5.8073549220576
"11125","27","human",1,13,27.2971217329817
"11126","27","hygiene",1,1,5.8073549220576
"11127","27","hype",1,18,30.0235894037947
"11128","27","iam",1,1,5.8073549220576
"11129","27","impact",1,27,33.4206742615768
"11130","27","implement",1,10,25.0989703946232
"11131","27","implementation",1,18,30.0235894037947
"11132","27","implemented",1,5,19.2916154725656
"11133","27","inappropriate",1,1,5.8073549220576
"11134","27","incidents",1,3,15.0117947018973
"11135","27","inconsistent",1,4,17.4220647661728
"11136","27","increases",1,4,17.4220647661728
"11137","27","infrastructure",1,25,32.7758760230735
"11138","27","insiders",1,1,5.8073549220576
"11139","27","instances",1,1,5.8073549220576
"11140","27","integrity",1,9,24.2162344817371
"11141","27","island",1,1,5.8073549220576
"11142","27","issue",1,3,15.0117947018973
"11143","27","joerg",1,1,5.8073549220576
"11144","27","keep",1,12,26.6265045460125
"11145","27","knox",1,1,5.8073549220576
"11146","27","lack",1,10,25.0989703946232
"11147","27","lacking",1,2,11.6147098441152
"11148","27","lakshmi",1,1,5.8073549220576
"11149","27","larger",1,2,11.6147098441152
"11150","27","legally",1,51,38.7491421517601
"11151","27","levels",1,13,27.2971217329817
"11152","27","lifeguard",1,1,5.8073549220576
"11153","27","located",1,2,11.6147098441152
"11154","27","log",1,8,23.2294196882304
"11155","27","logged",1,1,5.8073549220576
"11156","27","lots",1,2,11.6147098441152
"11157","27","magic",1,25,32.7758760230735
"11158","27","managing",1,8,23.2294196882304
"11159","27","marcantoine",1,1,5.8073549220576
"11160","27","mark",1,15,28.4960552524053
"11161","27","market",1,36,35.8309443258523
"11162","27","materials",1,51,38.7491421517601
"11163","27","mean",1,5,19.2916154725656
"11164","27","merv",1,5,19.2916154725656
"11165","27","meunier",1,1,5.8073549220576
"11166","27","mindset",1,3,15.0117947018973
"11167","27","misadministration",1,1,5.8073549220576
"11168","27","misconfiguration",1,1,5.8073549220576
"11169","27","mismanagement",1,1,5.8073549220576
"11170","27","mistakes",1,8,23.2294196882304
"11171","27","mitigation",1,2,11.6147098441152
"11172","27","monitored",1,2,11.6147098441152
"11173","27","motivated",1,1,5.8073549220576
"11174","27","nascent",1,3,15.0117947018973
"11175","27","nearexact",1,1,5.8073549220576
"11176","27","needs",1,21,31.3151011264712
"11177","27","neiva",1,2,11.6147098441152
"11178","27","new",1,44,37.5122120041878
"11179","27","nick",1,13,27.2971217329817
"11180","27","object",1,7,22.1106613466315
"11181","27","operating",1,6,20.8191496239549
"11182","27","operations",1,20,30.9063253166808
"11183","27","optimal",1,7,22.1106613466315
"11184","27","orchestration",1,2,11.6147098441152
"11185","27","organized",1,2,11.6147098441152
"11186","27","originating",1,1,5.8073549220576
"11187","27","others",1,35,35.5949218971394
"11188","27","otherwise",1,51,38.7491421517601
"11189","27","oversight",1,1,5.8073549220576
"11190","27","owned",1,51,38.7491421517601
"11191","27","patched",1,1,5.8073549220576
"11192","27","paulo",1,51,38.7491421517601
"11193","27","permission",1,51,38.7491421517601
"11194","27","persistent",1,1,5.8073549220576
"11195","27","personal",1,9,24.2162344817371
"11196","27","photo",1,2,11.6147098441152
"11197","27","pipeline",1,4,17.4220647661728
"11198","27","planning",1,25,32.7758760230735
"11199","27","please",1,46,37.8846396348554
"11200","27","poor",1,9,24.2162344817371
"11201","27","practices",1,23,32.0772847127978
"11202","27","presents",1,1,5.8073549220576
"11203","27","prioritize",1,8,23.2294196882304
"11204","27","privacy",1,9,24.2162344817371
"11205","27","process",1,33,35.1019419399124
"11206","27","product",1,29,34.019374765374
"11207","27","protected",1,51,38.7491421517601
"11208","27","provided",1,4,17.4220647661728
"11209","27","publicly",1,51,38.7491421517601
"11210","27","randall",1,1,5.8073549220576
"11211","27","ranger",1,1,5.8073549220576
"11212","27","rdbms",1,6,20.8191496239549
"11213","27","reason",1,1,5.8073549220576
"11214","27","recipients",1,51,38.7491421517601
"11215","27","recommendations",1,35,35.5949218971394
"11216","27","recommended",1,47,38.064823829854
"11217","27","refinement",1,3,15.0117947018973
"11218","27","regulation",1,4,17.4220647661728
"11219","27","reliability",1,4,17.4220647661728
"11220","27","repeating",1,1,5.8073549220576
"11221","27","representative",1,46,37.8846396348554
"11222","27","reputation",1,3,15.0117947018973
"11223","27","research",1,48,38.2412143901278
"11224","27","residents",1,1,5.8073549220576
"11225","27","riskoriented",1,1,5.8073549220576
"11226","27","risks",1,4,17.4220647661728
"11227","27","risksthreatscompliance",1,1,5.8073549220576
"11228","27","safety",1,4,17.4220647661728
"11229","27","são",1,56,39.5327261128043
"11230","27","scaling",1,6,20.8191496239549
"11231","27","secured",1,1,5.8073549220576
"11232","27","sensitive",1,3,15.0117947018973
"11233","27","several",1,9,24.2162344817371
"11234","27","siem",1,1,5.8073549220576
"11235","27","skilled",1,6,20.8191496239549
"11236","27","sole",1,51,38.7491421517601
"11237","27","solutions",1,29,34.019374765374
"11238","27","source",1,36,35.8309443258523
"11239","27","sources",1,26,33.1044766550393
"11240","27","sql",1,10,25.0989703946232
"11241","27","standards",1,8,23.2294196882304
"11242","27","start",1,18,30.0235894037947
"11243","27","stored",1,3,15.0117947018973
"11244","27","stores",1,7,22.1106613466315
"11245","27","strategic",1,39,36.5015615128215
"11246","27","subjects",1,2,11.6147098441152
"11247","27","sufficient",1,5,19.2916154725656
"11248","27","surfaces",1,1,5.8073549220576
"11249","27","synchronization",1,4,17.4220647661728
"11250","27","system",1,18,30.0235894037947
"11251","27","takes",1,4,17.4220647661728
"11252","27","team",1,17,29.5447023719203
"11253","27","techniques",1,5,19.2916154725656
"11254","27","think",1,14,27.9180162686891
"11255","27","tolerance",1,1,5.8073549220576
"11256","27","trail",1,3,15.0117947018973
"11257","27","transformed",1,1,5.8073549220576
"11258","27","turnover",1,3,15.0117947018973
"11259","27","types",1,19,30.4765776757981
"11260","27","ueba",1,1,5.8073549220576
"11261","27","understanding",1,33,35.1019419399124
"11262","27","unrefined",1,1,5.8073549220576
"11263","27","unto",1,1,5.8073549220576
"11264","27","useradmin",1,1,5.8073549220576
"11265","27","users",1,25,32.7758760230735
"11266","27","using",1,30,34.3034101744629
"11267","27","various",1,4,17.4220647661728
